订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119072976,2011-9-3 0:03,159515,产品A,100,6,600
119072977,2011-9-3 0:03,159515,产品A,100,8,800
119072978,2011-9-3 0:03,160210,产品A,100,8,800
119072979,2011-9-3 0:03,162175,产品A,100,1,100
119072980,2011-9-3 0:03,162375,产品A,100,6,600
119072981,2011-9-3 0:03,162649,产品D,300,7,2100
119072982,2011-9-3 0:03,166782,产品A,100,6,600
119072983,2011-9-3 0:03,167738,产品D,300,2,600
119072984,2011-9-3 0:03,168986,产品A,100,7,700
119072985,2011-9-3 0:03,170556,产品A,100,3,300
119072986,2011-9-3 0:03,171353,产品D,300,6,1800
119072987,2011-9-3 0:03,172520,产品A,100,8,800
119072988,2011-9-3 0:03,172998,产品A,100,4,400
119072989,2011-9-3 0:03,176444,产品D,300,9,2700
119072990,2011-9-3 0:03,177320,产品A,100,5,500
119072991,2011-9-3 0:03,177320,产品A,100,5,500
119072992,2011-9-3 0:03,182005,产品D,300,7,2100
119072993,2011-9-3 0:03,182349,产品A,100,1,100
119072994,2011-9-3 0:03,183214,产品D,300,2,600
119072995,2011-9-3 0:03,183696,产品C,280,3,840
119072996,2011-9-3 0:03,184365,产品B,200,4,800
119072997,2011-9-3 0:03,185083,产品A,100,6,600
119072998,2011-9-3 0:03,185083,产品A,100,1,100
119072999,2011-9-3 0:03,185684,产品A,100,3,300
119073000,2011-9-3 0:03,187402,产品D,300,5,1500
119073001,2011-9-3 0:03,188731,产品A,100,5,500
119073002,2011-9-3 0:03,192352,产品D,300,8,2400
119073003,2011-9-3 0:03,192689,产品A,100,8,800
119073004,2011-9-3 0:03,194690,产品D,300,2,600
119073005,2011-9-3 0:03,194757,产品B,200,7,1400
119073006,2011-9-3 0:03,195282,产品A,100,7,700
119073007,2011-9-3 0:03,195782,产品A,100,7,700
119073008,2011-9-3 0:03,196925,产品D,300,3,900
119073009,2011-9-3 0:03,198506,产品A,100,6,600
119073010,2011-9-3 0:04,100626,产品D,300,7,2100
119073011,2011-9-3 0:04,100702,产品A,100,5,500
119073012,2011-9-3 0:04,100702,产品A,100,3,300
119073013,2011-9-3 0:04,102326,产品D,300,3,900
119073014,2011-9-3 0:04,102677,产品A,100,6,600
119073015,2011-9-3 0:04,103017,产品D,300,1,300
119073016,2011-9-3 0:04,104317,产品D,300,8,2400
119073017,2011-9-3 0:04,104490,产品A,100,2,200
119073018,2011-9-3 0:04,105574,产品A,100,5,500
119073019,2011-9-3 0:04,105818,产品D,300,4,1200
119073020,2011-9-3 0:04,107173,产品D,300,10,3000
119073021,2011-9-3 0:04,107333,产品A,100,1,100
119073022,2011-9-3 0:04,108691,产品E,400,6,2400
119073023,2011-9-3 0:04,108904,产品D,300,10,3000
119073024,2011-9-3 0:04,109283,产品D,300,1,300
119073025,2011-9-3 0:04,114233,产品B,200,5,1000
119073026,2011-9-3 0:04,115430,产品D,300,7,2100
119073027,2011-9-3 0:04,115604,产品A,100,10,1000
119073028,2011-9-3 0:04,116958,产品A,100,6,600
119073029,2011-9-3 0:04,120592,产品F,500,3,1500
119073030,2011-9-3 0:04,123689,产品A,100,6,600
119073031,2011-9-3 0:04,126867,产品D,300,9,2700
119073032,2011-9-3 0:04,127703,产品E,400,6,2400
119073033,2011-9-3 0:04,129110,产品D,300,8,2400
119073034,2011-9-3 0:04,129492,产品A,100,8,800
119073035,2011-9-3 0:04,130776,产品D,300,1,300
119073036,2011-9-3 0:04,130813,产品C,280,2,560
119073037,2011-9-3 0:04,131391,产品A,100,1,100
119073038,2011-9-3 0:04,132313,产品A,100,1,100
119073039,2011-9-3 0:04,132588,产品A,100,7,700
119073040,2011-9-3 0:04,134724,产品A,100,4,400
119073041,2011-9-3 0:04,136933,产品D,300,8,2400
119073042,2011-9-3 0:04,136933,产品D,300,3,900
119073043,2011-9-3 0:04,137142,产品D,300,9,2700
119073044,2011-9-3 0:04,138760,产品D,300,10,3000
119073045,2011-9-3 0:04,139215,产品A,100,8,800
119073046,2011-9-3 0:04,139434,产品D,300,8,2400
119073047,2011-9-3 0:04,142021,产品D,300,4,1200
119073048,2011-9-3 0:04,142214,产品D,300,2,600
119073049,2011-9-3 0:04,142293,产品D,300,9,2700
119073050,2011-9-3 0:04,143194,产品D,300,9,2700
119073051,2011-9-3 0:04,144781,产品A,100,2,200
119073052,2011-9-3 0:04,145084,产品D,300,3,900
119073053,2011-9-3 0:04,148190,产品D,300,4,1200
119073054,2011-9-3 0:04,149029,产品D,300,8,2400
119073055,2011-9-3 0:04,150207,产品D,300,7,2100
119073056,2011-9-3 0:04,151706,产品D,300,9,2700
119073057,2011-9-3 0:04,152576,产品A,100,5,500
119073058,2011-9-3 0:04,154475,产品A,100,9,900
119073059,2011-9-3 0:04,157504,产品F,500,4,2000
119073060,2011-9-3 0:04,158766,产品D,300,6,1800
119073061,2011-9-3 0:04,162209,产品A,100,2,200
119073062,2011-9-3 0:04,162275,产品A,100,5,500
119073063,2011-9-3 0:04,162876,产品D,300,5,1500
119073064,2011-9-3 0:04,166058,产品A,100,6,600
119073065,2011-9-3 0:04,167256,产品D,300,6,1800
119073066,2011-9-3 0:04,167738,产品D,300,8,2400
119073067,2011-9-3 0:04,168175,产品A,100,6,600
119073068,2011-9-3 0:04,168646,产品D,300,2,600
119073069,2011-9-3 0:04,168962,产品B,200,5,1000
119073070,2011-9-3 0:04,171353,产品D,300,7,2100
119073071,2011-9-3 0:04,172605,产品A,100,5,500
119073072,2011-9-3 0:04,174132,产品D,300,4,1200
119073073,2011-9-3 0:04,174741,产品A,100,6,600
119073074,2011-9-3 0:04,175477,产品A,100,6,600
119073075,2011-9-3 0:04,176459,产品D,300,7,2100
119073076,2011-9-3 0:04,177251,产品B,200,6,1200
119073077,2011-9-3 0:04,177817,产品B,200,2,400
119073078,2011-9-3 0:04,178036,产品A,100,5,500
119073079,2011-9-3 0:04,178732,产品A,100,10,1000
119073080,2011-9-3 0:04,179461,产品A,100,3,300
119073081,2011-9-3 0:04,181197,产品A,100,3,300
119073082,2011-9-3 0:04,182739,产品A,100,6,600
119073083,2011-9-3 0:04,182899,产品A,100,2,200
119073084,2011-9-3 0:04,184727,产品A,100,8,800
119073085,2011-9-3 0:04,185227,产品A,100,10,1000
119073086,2011-9-3 0:04,187432,产品E,400,10,4000
119073087,2011-9-3 0:04,188316,产品A,100,1,100
119073088,2011-9-3 0:04,188385,产品A,100,9,900
119073089,2011-9-3 0:04,190283,产品A,100,5,500
119073090,2011-9-3 0:04,190455,产品D,300,8,2400
119073091,2011-9-3 0:04,190695,产品A,100,8,800
119073092,2011-9-3 0:04,191790,产品A,100,9,900
119073093,2011-9-3 0:04,192352,产品D,300,5,1500
119073094,2011-9-3 0:04,192352,产品D,300,4,1200
119073095,2011-9-3 0:04,192689,产品A,100,2,200
119073096,2011-9-3 0:04,192749,产品A,100,4,400
119073097,2011-9-3 0:04,194226,产品D,300,10,3000
119073098,2011-9-3 0:04,196935,产品A,100,10,1000
119073099,2011-9-3 0:04,196935,产品A,100,4,400
119073100,2011-9-3 0:04,196935,产品A,100,5,500
119073101,2011-9-3 0:04,198506,产品A,100,4,400
119073102,2011-9-3 0:04,199269,产品D,300,7,2100
119073103,2011-9-3 0:05,100285,产品E,400,1,400
119073104,2011-9-3 0:05,100702,产品A,100,3,300
119073105,2011-9-3 0:05,100702,产品A,100,6,600
119073106,2011-9-3 0:05,101325,产品A,100,7,700
119073107,2011-9-3 0:05,102160,产品D,300,2,600
119073108,2011-9-3 0:05,104414,产品A,100,8,800
119073109,2011-9-3 0:05,104500,产品B,200,5,1000
119073110,2011-9-3 0:05,105184,产品A,100,1,100
119073111,2011-9-3 0:05,106020,产品D,300,10,3000
119073112,2011-9-3 0:05,107117,产品D,300,2,600
119073113,2011-9-3 0:05,107173,产品D,300,7,2100
119073114,2011-9-3 0:05,107225,产品A,100,1,100
119073115,2011-9-3 0:05,110048,产品A,100,9,900
119073116,2011-9-3 0:05,110707,产品A,100,10,1000
119073117,2011-9-3 0:05,110979,产品D,300,5,1500
119073118,2011-9-3 0:05,112561,产品A,100,1,100
119073119,2011-9-3 0:05,116436,产品A,100,4,400
119073120,2011-9-3 0:05,117135,产品A,100,4,400
119073121,2011-9-3 0:05,118867,产品D,300,1,300
119073122,2011-9-3 0:05,123710,产品D,300,4,1200
119073123,2011-9-3 0:05,124103,产品B,200,8,1600
119073124,2011-9-3 0:05,124968,产品A,100,8,800
119073125,2011-9-3 0:05,125595,产品D,300,2,600
119073126,2011-9-3 0:05,126252,产品A,100,4,400
119073127,2011-9-3 0:05,131672,产品A,100,10,1000
119073128,2011-9-3 0:05,135573,产品C,280,3,840
119073129,2011-9-3 0:05,135754,产品A,100,4,400
119073130,2011-9-3 0:05,135867,产品D,300,4,1200
119073131,2011-9-3 0:05,137142,产品D,300,6,1800
119073132,2011-9-3 0:05,137142,产品D,300,3,900
119073133,2011-9-3 0:05,137174,产品D,300,10,3000
119073134,2011-9-3 0:05,137511,产品A,100,4,400
119073135,2011-9-3 0:05,138587,产品A,100,8,800
119073136,2011-9-3 0:05,142937,产品D,300,6,1800
119073137,2011-9-3 0:05,144092,产品D,300,10,3000
119073138,2011-9-3 0:05,144547,产品B,200,8,1600
119073139,2011-9-3 0:05,144547,产品B,200,2,400
119073140,2011-9-3 0:05,145084,产品D,300,1,300
119073141,2011-9-3 0:05,145305,产品D,300,3,900
119073142,2011-9-3 0:05,145511,产品A,100,3,300
119073143,2011-9-3 0:05,147862,产品A,100,10,1000
119073144,2011-9-3 0:05,149368,产品D,300,5,1500
119073145,2011-9-3 0:05,149368,产品D,300,4,1200
119073146,2011-9-3 0:05,152576,产品A,100,8,800
119073147,2011-9-3 0:05,152576,产品A,100,2,200
119073148,2011-9-3 0:05,152576,产品A,100,6,600
119073149,2011-9-3 0:05,154755,产品A,100,10,1000
119073150,2011-9-3 0:05,155493,产品A,100,7,700
119073151,2011-9-3 0:05,158766,产品D,300,4,1200
119073152,2011-9-3 0:05,158810,产品A,100,1,100
119073153,2011-9-3 0:05,161369,产品A,100,7,700
119073154,2011-9-3 0:05,162275,产品A,100,10,1000
119073155,2011-9-3 0:05,165087,产品A,100,5,500
119073156,2011-9-3 0:05,165087,产品A,100,8,800
119073157,2011-9-3 0:05,165242,产品D,300,9,2700
119073158,2011-9-3 0:05,165535,产品A,100,4,400
119073159,2011-9-3 0:05,168175,产品A,100,2,200
119073160,2011-9-3 0:05,168413,产品D,300,1,300
119073161,2011-9-3 0:05,168962,产品B,200,7,1400
119073162,2011-9-3 0:05,175666,产品F,500,5,2500
119073163,2011-9-3 0:05,175666,产品F,500,5,2500
119073164,2011-9-3 0:05,179461,产品A,100,3,300
119073165,2011-9-3 0:05,181197,产品A,100,1,100
119073166,2011-9-3 0:05,181710,产品D,300,1,300
119073167,2011-9-3 0:05,184767,产品D,300,9,2700
119073168,2011-9-3 0:05,186512,产品D,300,10,3000
119073169,2011-9-3 0:05,187458,产品D,300,5,1500
119073170,2011-9-3 0:05,189525,产品D,300,2,600
119073171,2011-9-3 0:05,190387,产品D,300,10,3000
119073172,2011-9-3 0:05,190494,产品B,200,8,1600
119073173,2011-9-3 0:05,190750,产品A,100,2,200
119073174,2011-9-3 0:05,192352,产品D,300,5,1500
119073175,2011-9-3 0:05,192352,产品D,300,3,900
119073176,2011-9-3 0:05,192352,产品D,300,8,2400
119073177,2011-9-3 0:05,192352,产品D,300,7,2100
119073178,2011-9-3 0:05,192972,产品E,400,10,4000
119073179,2011-9-3 0:05,193272,产品D,300,9,2700
119073180,2011-9-3 0:05,193272,产品D,300,6,1800
119073181,2011-9-3 0:05,194690,产品D,300,3,900
119073182,2011-9-3 0:05,195282,产品A,100,6,600
119073183,2011-9-3 0:05,197668,产品A,100,1,100
119073184,2011-9-3 0:05,197900,产品A,100,9,900
119073185,2011-9-3 0:06,100055,产品A,100,6,600
119073186,2011-9-3 0:06,100285,产品E,400,4,1600
119073187,2011-9-3 0:06,100702,产品A,100,6,600
119073188,2011-9-3 0:06,100963,产品A,100,8,800
119073189,2011-9-3 0:06,102324,产品A,100,6,600
119073190,2011-9-3 0:06,103037,产品A,100,9,900
